item_id,instrument,alpha,key,is_reverse_keyed,text,construct_reported,text.1,text_norm,is_empty
it_103594,VIA,0.77,0,True,Am rarely aware of the natural beauty in the environment.,Appreciation of Beauty,,,True
it_103595,VIA,0.75,-1,True,Am rarely consulted for advice by others.,Perspective,,,True
it_103596,VIA,0.76,0,True,Am taken advantage of by others.,Social Intelligence,,,True
it_103597,VIA,0.7,1,False,Am the most important person in someone else's life.,Love,,,True
it_103598,VIA,0.77,1,False,Am thrilled when I learn something new.,Love of Learning,,,True
it_103599,VIA,0.72,0,True,Am told by friends that they do not really know who I am.,Honesty,,,True
it_103600,VIA,0.78,1,False,Am told that I am a strong but fair leader.,Leadership,,,True
it_103601,VIA,0.72,0,True,Am told that I am down to earth.,Honesty,,,True
it_103602,VIA,0.72,1,False,Am true to my own values.,Honesty,,,True
it_103603,VIA,0.72,1,False,Am trusted to keep secrets.,Honesty,,,True
it_103604,VIA,0.76,0,True,Am unwilling to accept apologies.,Forgiveness,,,True
it_103605,VIA,0.8,1,False,Am valued by my friends for my good judgment.,Judgment,,,True
it_103606,VIA,0.8,1,False,Am valued by others for my objectivity.,Judgment,,,True
it_103607,VIA,0.76,0,True,Am very aware of my surroundings.,Social Intelligence,,,True
it_103608,VIA,0.91,1,False,Am who I am because of my faith.,Spirituality,,,True
it_103609,VIA,0.7,1,False,Am willing to take risks to establish a relationship.,Love,,,True
it_103610,VIA,0.77,1,False,Appreciate all forms of art.,Appreciation of Beauty,,,True
it_103611,VIA,0.73,1,False,Avoid activities that are physically dangerous.,Prudence,,,True
it_103612,VIA,0.75,-1,True,Avoid dealing with awkward situations.,Bravery,,,True
it_103613,VIA,0.75,-1,True,Avoid dealing with uncomfortable emotions.,Bravery,,,True
it_103614,VIA,0.78,1,False,Awaken with a sense of excitement about the day's possibilities.,Zest,,,True
it_103615,VIA,0.73,-1,True,Behave in unusual and strange ways.,Prudence,,,True
it_103616,VIA,0.91,1,False,Believe in a universal power or God.,Spirituality,,,True
it_103617,VIA,0.73,1,False,Believe it is always better to be safe than sorry.,Prudence,,,True
it_103618,VIA,0.91,1,False,Believe that each person has a purpose in life.,Spirituality,,,True
it_103619,VIA,0.7,1,False,Believe that everyone should have a say.,Fairness,,,True
it_103620,VIA,0.7,1,False,Believe that everyone's rights are equally important.,Fairness,,,True
it_103621,VIA,0.72,1,False,Believe that honesty is the basis for trust.,Honesty,,,True
it_103622,VIA,0.76,1,False,Believe that it is best to forgive and forget.,Forgiveness,,,True
it_103623,VIA,0.78,0,True,Believe that leaders should let everyone have a say in what the group does.,Leadership,,,True
it_103624,VIA,0.84,0,True,Believe that life is more of a playground than a battlefield.,Humor,,,True
it_103625,VIA,0.7,1,False,Believe that others are drawn to me because I am humble.,Humility,,,True
it_103626,VIA,0.78,0,True,Believe that our human nature brings us together to work for common goals.,Leadership,,,True
it_103627,VIA,0.75,1,False,Call for action while others talk.,Bravery,,,True
it_103628,VIA,0.72,1,False,Call my friends when they are sick.,Kindness,,,True
it_103629,VIA,0.75,1,False,Can always say enough is enough.,Self-Regulation,,,True
it_103630,VIA,0.72,1,False,Can be trusted to keep my promises.,Honesty,,,True
it_103631,VIA,0.77,1,False,Can become tearful thinking of the goodness of others.,Appreciation of Beauty,,,True
it_103632,VIA,0.73,0,True,Can clearly picture in my mind what I want to happen in my future.,Hope,,,True
it_103633,VIA,0.75,0,True,Can control my emotions.,Self-Regulation,,,True
it_103634,VIA,0.7,1,False,Can express love to someone else.,Love,,,True
it_103635,VIA,0.75,1,False,Can face my fears.,Bravery,,,True
it_103636,VIA,0.78,1,False,Can find something of interest in any situation.,Curiosity,,,True
it_103637,VIA,0.73,1,False,Can find the positive in what seems negative to others.,Hope,,,True
it_103638,VIA,0.78,1,False,Can hardly wait to see what life has in store for me in the years ahead.,Zest,,,True
it_103639,VIA,0.75,1,False,Can stay on a diet.,Self-Regulation,,,True
it_103640,VIA,0.75,-1,True,Can't resist eating candy or cookies if they are around.,Self-Regulation,,,True
it_103641,VIA,0.78,1,False,Can't wait to get started on a project.,Zest,,,True
it_103642,VIA,0.73,1,False,Cannot imagine lying or cheating.,Prudence,,,True
it_103643,VIA,0.85,1,False,Come up with new ways to do things.,Creativity,,,True
it_103644,VIA,0.75,1,False,Consider myself to be a wise person.,Perspective,,,True
it_103645,VIA,0.77,1,False,Consult the library or the Internet immediately if I want to know something.,Love of Learning,,,True
it_103646,VIA,0.7,0,True,"Could never stop loving my family and close friends, no matter what they did.",Love,,,True
it_103647,VIA,0.77,1,False,Crave the experience of great art.,Appreciation of Beauty,,,True
it_103648,VIA,0.75,-1,True,Do my tasks only just before they need to be done.,Self-Regulation,,,True
it_103649,VIA,0.91,-1,True,Do not believe in a universal power or a God.,Spirituality,,,True
it_103650,VIA,0.7,-1,True,Do not easily share my feelings with others.,Love,,,True
it_103651,VIA,0.75,-1,True,Do not exercise on a regular basis.,Self-Regulation,,,True
it_103652,VIA,0.76,-1,True,Do not give anyone a second chance to hurt me.,Forgiveness,,,True
it_103653,VIA,0.84,-1,True,Do not go out of my way to make others smile or laugh.,Humor,,,True
it_103654,VIA,0.77,-1,True,Do not like to visit museums.,Love of Learning,,,True
it_103655,VIA,0.91,-1,True,Do not practice any religion.,Spirituality,,,True
it_103656,VIA,0.79,-1,True,Do not see the need to acknowledge others who are good to me.,Gratitude,,,True
it_103657,VIA,0.75,-1,True,Do not stand up for my beliefs.,Bravery,,,True
it_103658,VIA,0.81,-1,True,Do not tend to stick with what I decide to do.,Perseverance,,,True
it_103659,VIA,0.7,1,False,Don't act is if I'm a special person.,Humility,,,True
it_103660,VIA,0.78,1,False,Don't approach things halfheartedly.,Zest,,,True
it_103661,VIA,0.7,1,False,Don't brag about my accomplishments.,Humility,,,True
it_103662,VIA,0.7,1,False,Don't call attention to myself.,Humility,,,True
it_103663,VIA,0.81,-1,True,Don't finish what I start.,Perseverance,,,True
it_103664,VIA,0.81,1,False,Don't get sidetracked when I work.,Perseverance,,,True
it_103665,VIA,0.78,-1,True,Don't have much energy.,Zest,,,True
it_103666,VIA,0.75,1,False,Don't hesitate to express an unpopular opinion.,Bravery,,,True
it_103667,VIA,0.76,-1,True,Don't know how to handle myself in a new social situation.,Social Intelligence,,,True
it_103668,VIA,0.77,-1,True,Don't like to learn new things.,Love of Learning,,,True
it_103669,VIA,0.79,0,True,Don't make a big deal about gifts that I receive.,Gratitude,,,True
it_103670,VIA,0.78,1,False,Don't miss group meetings or team practices.,Teamwork,,,True
it_103671,VIA,0.85,-1,True,Don't pride myself on being original.,Creativity,,,True
it_103672,VIA,0.81,1,False,Don't quit a task before it is finished.,Perseverance,,,True
it_103673,VIA,0.77,-1,True,Don't read nonfiction books for fun.,Love of Learning,,,True
it_103674,VIA,0.75,-1,True,Don't speak my mind freely when there might be negative results.,Bravery,,,True
it_103675,VIA,0.78,0,True,Don't talk badly to outsiders about my own group.,Teamwork,,,True
it_103676,VIA,0.8,-1,True,Don't tend to think things through critically.,Judgment,,,True
it_103677,VIA,0.8,-1,True,Don't think about different possibilities when making decisions.,Judgment,,,True
it_103678,VIA,0.8,0,True,Don't think about more possibilities than the one I like first.,Judgment,,,True
it_103679,VIA,0.78,-1,True,Don't think it's important to socialize with others.,Teamwork,,,True
it_103680,VIA,0.76,1,False,Don't try to get even.,Forgiveness,,,True
it_103681,VIA,0.78,-1,True,Dread getting up in the morning.,Zest,,,True
it_103682,VIA,0.78,1,False,Enjoy being part of a group.,Teamwork,,,True
it_103683,VIA,0.73,-1,True,Expect the worst.,Hope,,,True
it_103684,VIA,0.77,1,False,Experience deep emotions when I see beautiful things.,Appreciation of Beauty,,,True
it_103685,VIA,0.79,1,False,Express my thanks to those who care about me.,Gratitude,,,True
it_103686,VIA,0.77,-1,True,Fail to notice beauty until others comment on it.,Appreciation of Beauty,,,True
it_103687,VIA,0.79,1,False,Feel a profound sense of appreciation every day.,Gratitude,,,True
it_103688,VIA,0.78,1,False,Feel I must respect the decisions made by my group.,Teamwork,,,True
it_103689,VIA,0.7,-1,True,Feel isolated from other people.,Love,,,True
it_103690,VIA,0.77,1,False,Feel it's important to live in a world of beauty.,Appreciation of Beauty,,,True
it_103691,VIA,0.7,0,True,Feel like a loser if I compromise.,Fairness,,,True
it_103692,VIA,0.72,-1,True,Feel like an imposter.,Honesty,,,True
it_103693,VIA,0.79,1,False,Feel thankful for what I have received in life.,Gratitude,,,True
it_103694,VIA,0.75,0,True,Feel that practice is as important as performance.,Self-Regulation,,,True
it_103695,VIA,0.7,0,True,Feel that too much modesty gets a person in trouble.,Humility,,,True
it_103696,VIA,0.79,-1,True,Find few things in my life to be grateful for.,Gratitude,,,True
it_103697,VIA,0.78,-1,True,Find it difficult to entertain myself.,Curiosity,,,True
it_103698,VIA,0.78,1,False,Find the world a very interesting place.,Curiosity,,,True
it_103699,VIA,0.81,1,False,Finish things despite obstacles in the way.,Perseverance,,,True
it_103700,VIA,0.73,1,False,Follow the rules.,Prudence,,,True
it_103701,VIA,0.75,1,False,Forego things that are bad for me in the long run even if they make me feel good in the short run.,Self-Regulation,,,True
it_103702,VIA,0.76,1,False,Get along well with people I have just met.,Social Intelligence,,,True
it_103703,VIA,0.72,1,False,Get as excited about the good fortunes of others as I am about my own.,Kindness,,,True
it_103704,VIA,0.79,0,True,Get chills when I hear about acts of great generosity.,Gratitude,,,True
it_103705,VIA,0.72,-1,True,Get impatient when others talk to me about their problems.,Kindness,,,True
it_103706,VIA,0.76,0,True,Get puzzled by my own thoughts and feelings.,Social Intelligence,,,True
it_103707,VIA,0.7,1,False,Give everyone a chance.,Fairness,,,True
it_103708,VIA,0.75,-1,True,Give in to my urges.,Self-Regulation,,,True
it_103709,VIA,0.81,-1,True,Give up easily.,Perseverance,,,True
it_103710,VIA,0.77,1,False,Go out of my way to attend educational events.,Love of Learning,,,True
it_103711,VIA,0.72,1,False,Go out of my way to cheer up people who appear down.,Kindness,,,True
it_103712,VIA,0.76,1,False,"Hate to see anyone suffer, even my worst enemy.",Forgiveness,,,True
it_103713,VIA,0.75,1,False,Have a broad outlook on what is going on.,Perspective,,,True
it_103714,VIA,0.84,1,False,Have a great sense of humor.,Humor,,,True
it_103715,VIA,0.75,1,False,Have a mature view on life.,Perspective,,,True
it_103716,VIA,0.75,1,False,Have an excellent view of the world.,Perspective,,,True
it_103717,VIA,0.85,1,False,Have an imagination that stretches beyond that of my friends.,Creativity,,,True
it_103718,VIA,0.75,1,False,Have been described as wise beyond my years.,Perspective,,,True
it_103719,VIA,0.77,1,False,Have been left speechless by the beauty depicted in a movie.,Appreciation of Beauty,,,True
it_103720,VIA,0.79,1,False,Have been richly blessed in my life.,Gratitude,,,True
it_103721,VIA,0.7,-1,True,Have difficulty accepting love from anyone.,Love,,,True
it_103722,VIA,0.78,-1,True,Have difficulty getting others to work together.,Leadership,,,True
it_103723,VIA,0.78,-1,True,Have few interests.,Curiosity,,,True
it_103724,VIA,0.73,1,False,Have never deliberately hurt anyone.,Prudence,,,True
it_103725,VIA,0.75,0,True,Have never given bad advice to a friend.,Perspective,,,True
it_103726,VIA,0.73,-1,True,Have no plan for my life five years from now.,Hope,,,True
it_103727,VIA,0.85,-1,True,Have no special urge to do something original.,Creativity,,,True
it_103728,VIA,0.75,1,False,Have no trouble eating healthy foods.,Self-Regulation,,,True
it_103729,VIA,0.77,0,True,Have not created something of beauty in the last year.,Appreciation of Beauty,,,True
it_103730,VIA,0.75,0,True,Have overcome pain and disappointment.,Bravery,,,True
it_103731,VIA,0.85,0,True,Have recently found an original solution to a problem in my life.,Creativity,,,True
it_103732,VIA,0.91,1,False,Have spent at least 30 minutes in the last 24 hours in prayer or meditation.,Spirituality,,,True
it_103733,VIA,0.75,1,False,Have taken frequent stands in the face of strong opposition.,Bravery,,,True
it_103734,VIA,0.76,1,False,Have the ability to make others feel interesting.,Social Intelligence,,,True
it_103735,VIA,0.72,1,False,Helped a neighbor in the last month.,Kindness,,,True
it_103736,VIA,0.76,-1,True,Hold grudges.,Forgiveness,,,True
it_103737,VIA,0.91,1,False,Keep my faith even during hard times.,Spirituality,,,True
it_103738,VIA,0.72,1,False,Keep my promises.,Honesty,,,True
it_103739,VIA,0.84,1,False,Keep my sense of humor even in gloomy situations.,Humor,,,True
it_103740,VIA,0.73,1,False,Keep straight right from wrong.,Prudence,,,True
it_103741,VIA,0.78,-1,True,Keep to myself.,Teamwork,,,True
it_103742,VIA,0.7,0,True,Know people whose opinions are simply not worth listening to.,Fairness,,,True
it_103743,VIA,0.7,1,False,Know someone whom I really care about as a person.,Love,,,True
it_103744,VIA,0.91,1,False,Know that my beliefs make my life important.,Spirituality,,,True
it_103745,VIA,0.73,0,True,Know that my friends consider me to be impulsive.,Prudence,,,True
it_103746,VIA,0.91,0,True,Know that my life has no strong purpose.,Spirituality,,,True
it_103747,VIA,0.7,1,False,Know that some others accept my shortcomings.,Love,,,True
it_103748,VIA,0.7,1,False,Know that there are people in my life who care as much for me as for themselves.,Love,,,True
it_103749,VIA,0.76,1,False,Know what makes others tick.,Social Intelligence,,,True
it_103750,VIA,0.76,1,False,Know what to say to make people feel good.,Social Intelligence,,,True
it_103751,VIA,0.76,1,False,Let bygones be bygones.,Forgiveness,,,True
it_103752,VIA,0.75,-1,True,Let myself be taken over by urges to spend or eat too much.,Self-Regulation,,,True
it_103753,VIA,0.72,-1,True,Lie to get myself out of trouble.,Honesty,,,True
it_103754,VIA,0.73,0,True,Like taking risks.,Prudence,,,True
it_103755,VIA,0.72,-1,True,Like to exaggerate my troubles.,Honesty,,,True
it_103756,VIA,0.7,-1,True,Like to stand out in a crowd.,Humility,,,True
it_103757,VIA,0.7,-1,True,Like to talk about myself.,Humility,,,True
it_103758,VIA,0.85,1,False,Like to think of new ways to do things.,Creativity,,,True
it_103759,VIA,0.78,1,False,Look forward to each new day.,Zest,,,True
it_103760,VIA,0.77,1,False,Look forward to the opportunity to learn and grow.,Love of Learning,,,True
it_103761,VIA,0.73,1,False,Look on the bright side.,Hope,,,True
it_103762,VIA,0.78,0,True,Lose respect for leaders if I disagree with them.,Teamwork,,,True
it_103763,VIA,0.75,-1,True,Lose sight of what is most important in life.,Perspective,,,True
it_103764,VIA,0.78,1,False,Love to hear about other countries and cultures.,Curiosity,,,True
it_103765,VIA,0.72,1,False,Love to let others share the spotlight.,Kindness,,,True
it_103766,VIA,0.72,1,False,Love to make other people happy.,Kindness,,,True
it_103767,VIA,0.78,1,False,Love what I do.,Zest,,,True
it_103768,VIA,0.73,1,False,Make careful choices.,Prudence,,,True
it_103769,VIA,0.81,0,True,Make certain that my plans will work.,Perseverance,,,True
it_103770,VIA,0.8,1,False,Make decisions only after I have all of the facts.,Judgment,,,True
it_103771,VIA,0.78,0,True,Must try to maintain harmony within my group.,Teamwork,,,True
it_103772,VIA,0.76,1,False,Never seek vengeance.,Forgiveness,,,True
it_103773,VIA,0.81,0,True,Only get what I want because I work hard for it.,Perseverance,,,True
it_103774,VIA,0.78,-1,True,Prefer to do everything alone.,Teamwork,,,True
it_103775,VIA,0.78,1,False,Prefer to participate fully rather than view life from the sidelines.,Zest,,,True
it_103776,VIA,0.77,1,False,Read a large variety of books.,Love of Learning,,,True
it_103777,VIA,0.77,1,False,Read all the time.,Love of Learning,,,True
it_103778,VIA,0.7,0,True,Refuse to take credit for work I haven't done.,Fairness,,,True
it_103779,VIA,0.73,1,False,Remain hopeful despite challenges.,Hope,,,True
it_103780,VIA,0.75,1,False,Speak up in protest when I hear someone say mean things.,Bravery,,,True
it_103781,VIA,0.79,1,False,Stop to count my blessings.,Gratitude,,,True
it_103782,VIA,0.78,1,False,Support my teammates or fellow group members.,Teamwork,,,True
it_103783,VIA,0.7,-1,True,Take advantage of others.,Fairness,,,True
it_103784,VIA,0.72,0,True,Take pride in not exaggerating who or what I am.,Honesty,,,True
it_103785,VIA,0.85,0,True,Tend to think of alternatives when someone tells me how to do something.,Creativity,,,True
it_103786,VIA,0.73,1,False,Think about what is good in my life when I feel down.,Hope,,,True
it_103787,VIA,0.73,1,False,Think before I speak.,Prudence,,,True
it_103788,VIA,0.78,1,False,Think that my life is extremely interesting.,Curiosity,,,True
it_103789,VIA,0.7,1,False,Treat all people equally.,Fairness,,,True
it_103790,VIA,0.78,0,True,Treat everyone the same.,Leadership,,,True
it_103791,VIA,0.7,-1,True,Treat others differently if I don't like them.,Fairness,,,True
